Form,Section,Variable,Question,Answer Options,Definition,Completion Guideline
diario,TRATAMIENTOS E INTERVENCIONES: Registrar todas las intervenciones realizadas entre las 00:00 y 24:00 del día de evaluación,treat_blood_rcc,Concentrado de hematíes (unidades/24 horas),,"Los glóbulos rojos concentrados son glóbulos rojos procedentes de una unidad de sangre total tras la eliminación de la mayor parte del plasma, dejando una unidad con un hematocrito de aproximadamente el 60 %.",Anote el número de unidades que recibió el paciente entre las 00:00 y las 24:00 horas del día de la evaluación en mililitros (ml).
diario,TRATAMIENTOS E INTERVENCIONES: Registrar todas las intervenciones realizadas entre las 00:00 y 24:00 del día de evaluación,treat_intravenim,Inmunoglobulina intravenosa,"1, Sí | 0, No | 99, Desconocido","Se refiere a preparados de inmunoglobulina, que contienen principalmente inmunoglobulina G (IgG), que se utilizan en infusiones intravenosas. Algunos ejemplos son Octagam®, Intragam P®, KIOVIG®, Flebogamma 5 % DIF®, Carimune NF®, Gamunex®, Gammagard S/D®, Gammagard Liquid®, Gammaked® y Privigen®.",Indique «Sí» si el paciente recibió inmunoglobulina intravenosa entre las 00:00 y las 24:00 horas del día de la evaluación.
diario,TRATAMIENTOS E INTERVENCIONES: Registrar todas las intervenciones realizadas entre las 00:00 y 24:00 del día de evaluación,treat_plasmapher,Plasmaféresis/canalización de plasma,"1, Sí | 0, No | 99, Desconocido","La plasmaféresis (canalización extracorpórea) se refiere a la separación extracorpórea de los componentes sanguíneos, lo que da como resultado un producto filtrado. Los métodos incluyen la centrifugación de flujo discontinuo, la centrifugación de flujo continuo y la filtración de plasma.",Indique «Sí» si el paciente recibió plasmaféresis entre las 00:00 y las 24:00 horas del día de la evaluación.
diario,TRATAMIENTOS E INTERVENCIONES: Registrar todas las intervenciones realizadas entre las 00:00 y 24:00 del día de evaluación,treat_antibiotic,Antibióticos,"1, Sí | 0, No | 99, Desconocido",Los antibióticos son cualquier agente que actúa selectivamente contra las bacterias. No deben registrarse los preparados tópicos.,Indique «Sí» si el paciente recibió antibióticos entre las 00:00 y las 24:00 horas del día de la evaluación.
diario,TRATAMIENTOS E INTERVENCIONES: Registrar todas las intervenciones realizadas entre las 00:00 y 24:00 del día de evaluación,treat_steroids,Corticosteroides,"1, Sí | 0, No | 99, Desconocido","Los corticosteroides (comúnmente denominados «esteroides») se refieren a todos los tipos de corticosteroides terapéuticos, producidos en la corteza suprarrenal (la parte externa de la glándula suprarrenal). También se producen en el laboratorio. Algunos ejemplos son: prednisolona, prednisona, metilprednisolona, dexametasona, hidrocortisona, fluticasona y betametasona. No se incluyen las preparaciones tópicas, pero sí las preparaciones inhaladas.",Indique «Sí» si el paciente recibió «esteroides» entre las 00:00 y las 24:00 horas del día de la evaluación.
diario,TRATAMIENTOS E INTERVENCIONES: Registrar todas las intervenciones realizadas entre las 00:00 y 24:00 del día de evaluación,treat_other,Otras intervenciones o procedimientos,"1, Sí | 0, No | 99, Desconocido",Se refiere a cualquier otra intervención o procedimiento terapéutico específico no caracterizado de otro modo que usted considere relevante.,Indique «Sí» si se utilizaron otras intervenciones o procedimientos entre las 00:00 y las 24:00 horas del día de la evaluación.
diario,TRATAMIENTOS E INTERVENCIONES: Registrar todas las intervenciones realizadas entre las 00:00 y 24:00 del día de evaluación,treat_other_spec,Especifique otras intervenciones o procedimientos,,Se refiere a cualquier otra intervención o procedimiento terapéutico específico no caracterizado de otro modo que usted considere relevante.,"Si la respuesta es «Sí», especifique las intervenciones terapéuticas o los procedimientos no caracterizados de otro modo que considere relevantes."
diario,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas entre las 00:00 y 24:00 del día de evaluación,treat_o2supp,Oxígeno suplementario,"1, Sí | 0, No | 99, Desconocido","Se refiere a cualquier método de oxigenoterapia que pueda administrarse a través de una cánula nasal, una mascarilla o ventilación no invasiva o invasiva.",Indique «Sí» si el paciente recibió oxígeno suplementario entre las 00:00 y las 24:00 horas del día de la evaluación.
diario,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas entre las 00:00 y 24:00 del día de evaluación,treat_nasalprongs,Canula nasal,"1, Sí | 0, No | 99, Desconocido",Se refiere a las cánulas nasales o cánulas nasales que administran oxígeno a través de dos pequeñas cánulas o cánulas insertadas en las fosas nasales.,Indique «Sí» si se utilizó este modo de asistencia respiratoria para administrar oxígeno suplementario al paciente entre las 00:00 y las 24:00 horas del día de la evaluación.
diario,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas entre las 00:00 y 24:00 del día de evaluación,treat_facemask,Mascarilla,"1, Sí | 0, No | 99, Desconocido","Se refiere a una mascarilla de oxígeno simple que es un dispositivo que se coloca sobre la nariz, la boca o la traqueotomía del paciente para administrar oxígeno a las vías respiratorias.",Indique «Sí» si se utilizó este modo de asistencia respiratoria para administrar oxígeno suplementario al paciente entre las 00:00 y las 24:00 horas del día de la evaluación.
diario,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas entre las 00:00 y 24:00 del día de evaluación,treat_hfno,Oxígeno nasal de alto flujo,"1, Sí | 0, No | 99, Desconocido","Se refiere a la oxigenoterapia nasal de alto flujo, que es una asistencia respiratoria no invasiva que administra aire calentado, humidificado y enriquecido con oxígeno a los pacientes a caudales superiores a los que suelen administrar los dispositivos de oxígeno de flujo estándar.",Indique «Sí» si se utilizó este modo de asistencia respiratoria para administrar oxígeno suplementario al paciente entre las 00:00 y las 24:00 horas del día de la evaluación.
diario,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas entre las 00:00 y 24:00 del día de evaluación,treat_niv,Ventilación no invasiva,"1, Sí | 0, No | 99, Desconocido","Se refiere a la ventilación no invasiva, que proporciona asistencia respiratoria a través de las vías respiratorias superiores del paciente mediante una mascarilla o un dispositivo similar, sin necesidad de intubación traqueal. Algunos ejemplos son la presión positiva continua en las vías respiratorias (CPAP) y la presión positiva continua bifásica en las vías respiratorias (BiPAP). ",Indique «Sí» si este modo de asistencia respiratoria se utilizó para administrar oxígeno suplementario al paciente entre las 00:00 y las 24:00 horas del día de la evaluación.
diario,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas entre las 00:00 y 24:00 del día de evaluación,treat_niv_type,Tipo de ventilación no invasiva,"1, CPAP | 2, BIPAP | 99, desconocido | 88, otro",Se refiere al tipo de asistencia respiratoria no invasiva o ventilación (VNI) utilizada. La presión positiva continua en las vías respiratorias (CPAP) es una técnica que utiliza una presión en las vías respiratorias mantenida continuamente por encima de la presión atmosférica durante todo el ciclo respiratorio para apoyar la actividad respiratoria espontánea. La presión positiva continua bifásica en las vías respiratorias (BPAP) utiliza un cambio cíclico en el tiempo del nivel de presión positiva aplicada en las vías respiratorias para apoyar la actividad respiratoria espontánea.,Seleccione la opción más adecuada correspondiente al tipo de VNI utilizado entre las 00:00 y las 24:00 horas del día de la evaluación.
diario,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas entre las 00:00 y 24:00 del día de evaluación,treat_niv_type_oth,Especifique otro tipo de ventilación no invasiva,,Se refiere al tipo de asistencia respiratoria no invasiva o ventilación (VNI) utilizada.,"Si «Otro», especifique otro tipo de ventilación no invasiva."
diario,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas entre las 00:00 y 24:00 del día de evaluación,treat_imv,Ventilación invasiva,"1, Sí | 0, No | 99, Desconocido","Se refiere a la ventilación mecánica invasiva (VMI), que indica que el paciente ha sido sometido a una intubación traqueal para asistir mecánicamente o sustituir la respiración espontánea en pacientes mediante el uso de un dispositivo motorizado que impulsa aire oxigenado a los pulmones. El modo de intubación puede ser orotraqueal, nasotraqueal o mediante una cricotirotomía o traqueotomía.",Indique «Sí» si se utilizó este modo de asistencia respiratoria para administrar oxígeno suplementario al paciente entre las 00:00 y las 24:00 horas del día de la evaluación.
diario,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas entre las 00:00 y 24:00 del día de evaluación,treat_ecmo,ECLS/ECMO,"1, Sí | 0, No | 99, Desconocido","Se refiere a la oxigenación por membrana extracorpórea (ECMO), también denominada soporte vital extracorpóreo (ECLS), que es la aplicación de un sistema de soporte vital que hace circular la sangre a través de un sistema de oxigenación y puede consistir en una bomba, un oxigenador de membrana y un intercambiador de calor.",Indique «Sí» si se utilizó este modo de asistencia respiratoria para administrar oxígeno suplementario al paciente entre las 00:00 y las 24:00 horas del día de la evaluación.
diario,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas entre las 00:00 y 24:00 del día de evaluación,treat_ecmo_type,Tipo de ECLS/ECMO,"1, Veno-venosa (VV) | 2, Veno-arterial (VA) | 99, Desconocida","Se refiere al tipo de oxigenación por membrana extracorpórea (ECMO), también llamada soporte vital extracorpóreo (ECLS). La ECMO/ECLS venovenosa (venosa-venosa) se utiliza para apoyar los pulmones y la ECLS/ECMO venoarterial (venosa-arterial) se utiliza para apoyar los pulmones y el corazón.",Seleccione la opción más adecuada correspondiente al tipo de ECLS/ECMO utilizado entre las 00:00 y las 24:00 horas del día de la evaluación.
diario,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas entre las 00:00 y 24:00 del día de evaluación,treat_prone,Posición prona,"1, Sí | 0, No | 99, Desconocido","Se refiere a la posición prona, que consiste en colocar al paciente boca abajo para facilitar la ventilación. Incluye tanto a pacientes con ventilación invasiva (intubados) como a pacientes no intubados o con ventilación autónoma.","Indique «Sí» para cualquier paciente que haya estado en posición prona para facilitar la ventilación en cualquier momento durante el ingreso. Si la respuesta es «Sí», indique a continuación qué tipo de ventilación se estaba aplicando mientras el paciente estaba en posición prona."
diario,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas entre las 00:00 y 24:00 del día de evaluación,treat_prone_when,¿Cuándo se colocó al paciente en posición prona?,"1, Durante la ventilación invasiva | 2, Durante la autoventilación | 99, Desconocida",Se refiere al tipo de ventilación asistida cuando el paciente se colocó en posición prona. Puede tratarse de pacientes con ventilación invasiva (intubados) o de pacientes no intubados/con ventilación autónoma. ,Especifique el tipo de ventilación asistida administrada cuando el paciente fue colocado en posición prona.
diario,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas entre las 00:00 y 24:00 del día de evaluación,treat_pao2yn,Tipo de muestra de PaO2,"1, Arterial | 2, Capilar | 3, Venoso | 99, Desconocido | 0, No realizado",Se refiere al tipo de muestra de sangre utilizada para medir la presión parcial de oxígeno en sangre (PaO2) mediante el análisis de gases en sangre.,Seleccione el tipo de muestra de sangre utilizada para medir la presión parcial de oxígeno.
diario,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas entre las 00:00 y 24:00 del día de evaluación,treat_pao2,PaO2 (seleccione las unidades),,,
diario,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas entre las 00:00 y 24:00 del día de evaluación,treat_pao2_units,PaO2 (unidades seleccionadas),"1, mmHg | 2kPa",,
diario,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas entre las 00:00 y 24:00 del día de evaluación,treat_pao2_kpa,PaO2 (kPa),,Se refiere a la PaO2 más baja (en kPa) entre las 00:00 y las 24:00 del día de la evaluación.,Registre la PaO2 más baja (en kPa) que se midió entre las 00:00 y las 24:00 horas del día de la evaluación.
